,Area,LC4402_C_TYPACCOM,QS420EW_CELL,LC4402_C_TENHUK11,LC4408_C_AHTHUK11,LC4404EW_C_SIZHUK11,LC4404EW_C_ROOMS,LC4405EW_C_BEDROOMS,LC4408EW_C_PPBROOMHEW11,LC4402_C_CENHEATHUK11,LC4601EW_C_ECOPUK11,LC4202EW_C_ETHHUK11,LC4202EW_C_CARSNO
422,E00000005,5,-2,6,4,2,2,1,4,2,8,4,1
423,E00000005,5,-2,6,3,2,2,1,4,2,14,2,1
424,E00000005,5,-2,6,3,2,2,1,4,2,15,4,1
425,E00000005,5,-2,6,2,2,2,2,2,1,5,4,1
426,E00000005,5,-2,6,2,2,2,2,2,2,5,2,2
427,E00000005,5,-2,6,2,2,3,1,4,2,5,2,2
428,E00000005,5,-2,6,2,2,3,1,4,2,15,2,1
429,E00000005,5,-2,6,3,2,3,1,4,2,5,2,1
430,E00000005,5,-2,6,3,2,3,1,4,2,11,4,1
431,E00000005,5,-2,6,2,2,3,1,4,2,15,4,1
432,E00000005,5,-2,6,2,2,3,1,4,2,5,4,2
433,E00000005,5,-2,6,3,2,3,1,4,2,8,2,1
434,E00000005,5,-2,6,2,2,3,1,4,2,5,4,1
435,E00000005,5,-2,6,3,2,3,1,4,2,8,2,1
436,E00000005,5,-2,6,2,2,3,1,4,2,5,2,1
437,E00000005,5,-2,6,3,2,3,2,2,2,5,4,1
438,E00000005,5,-2,6,3,2,3,2,2,2,9,4,1
439,E00000005,5,-2,6,5,2,3,2,2,2,5,7,1
440,E00000005,5,-2,6,3,2,4,1,4,2,8,2,1
441,E00000005,5,-2,6,5,2,4,1,4,2,5,2,1
442,E00000005,5,-2,6,3,2,4,1,4,2,5,4,1
443,E00000005,5,-2,6,2,2,4,1,4,2,5,4,1
444,E00000005,5,-2,6,3,2,4,2,2,2,5,2,1
445,E00000005,5,-2,6,2,2,4,2,2,2,17,2,1
446,E00000005,5,-2,6,3,2,5,1,4,2,5,2,2
447,E00000005,5,-2,6,3,2,5,1,4,2,5,2,1
448,E00000005,5,-2,6,3,2,6,2,2,2,14,2,1
449,E00000005,5,-2,6,5,3,3,3,2,2,5,2,1
450,E00000005,5,-2,6,5,3,3,3,2,2,5,4,1
451,E00000005,5,-2,6,3,3,4,1,4,2,15,2,1
452,E00000005,5,-2,6,3,3,4,1,4,2,5,2,2
453,E00000005,5,-2,6,5,3,4,2,3,2,5,6,1
454,E00000005,5,-2,6,3,3,5,2,3,2,5,2,1
455,E00000005,5,-2,6,3,3,5,2,3,2,5,2,2
456,E00000005,5,-2,6,2,3,5,2,3,2,5,2,2
457,E00000005,5,-2,6,-1,0,3,2,1,2,-1,-1,1
458,E00000005,5,-2,2,-1,0,2,1,1,2,-1,-1,1
459,E00000005,5,-2,6,-1,0,3,1,1,2,-1,-1,1
460,E00000005,5,-2,2,-1,0,5,1,1,2,-1,-1,1
461,E00000005,5,-2,6,-1,0,3,2,1,2,-1,-1,1
462,E00000005,5,-2,6,-1,0,3,1,1,2,-1,-1,1
463,E00000005,5,-2,2,-1,0,1,1,1,2,-1,-1,1
464,E00000005,5,-2,2,-1,0,4,1,1,2,-1,-1,1
465,E00000005,5,-2,2,-1,0,3,1,1,2,-1,-1,1
466,E00000005,5,-2,3,-1,0,2,1,1,2,-1,-1,1
467,E00000005,5,-2,2,-1,0,4,2,1,2,-1,-1,1
468,E00000005,5,-2,2,-1,0,2,1,1,2,-1,-1,1
469,E00000005,5,-2,2,-1,0,4,2,1,2,-1,-1,1
470,E00000005,5,-2,6,-1,0,5,2,1,2,-1,-1,1
471,E00000005,5,-2,6,-1,0,3,1,1,2,-1,-1,1
472,E00000005,5,-2,2,-1,0,5,2,1,2,-1,-1,1
473,E00000005,5,-2,3,-1,0,3,1,1,1,-1,-1,1
474,E00000005,5,-2,6,-1,0,2,1,1,2,-1,-1,1
475,E00000005,5,-2,3,-1,0,3,1,1,2,-1,-1,1
476,E00000005,5,-2,3,-1,0,3,1,1,2,-1,-1,1
477,E00000005,5,-2,6,-1,0,3,2,1,2,-1,-1,1
478,E00000005,5,-2,5,-1,0,3,1,1,2,-1,-1,1
479,E00000005,5,-2,2,-1,0,5,3,1,2,-1,-1,1
480,E00000005,5,-2,6,-1,0,2,1,1,2,-1,-1,1
481,E00000007,5,-2,2,1,1,2,1,2,2,8,2,2
482,E00000007,5,-2,2,1,1,2,1,2,2,11,6,1
483,E00000007,5,-2,2,1,1,3,1,2,2,5,2,3
484,E00000007,5,-2,2,1,1,3,2,1,2,5,2,1
485,E00000007,5,-2,2,1,1,4,1,2,2,8,2,3
486,E00000007,5,-2,2,1,1,4,1,2,2,5,4,3
487,E00000007,5,-2,2,1,1,4,2,1,2,5,2,2
488,E00000007,5,-2,2,2,2,3,2,2,2,4,4,1
489,E00000007,5,-2,2,4,2,3,2,2,2,4,6,1
490,E00000007,5,-2,2,2,2,4,2,2,2,7,2,3
491,E00000007,5,-2,2,5,2,4,2,2,2,5,2,3
492,E00000007,5,-2,2,3,2,4,2,2,2,5,6,2
493,E00000007,5,-2,2,4,2,4,2,2,2,5,6,2
494,E00000007,5,-2,2,4,2,4,2,2,2,5,2,3
495,E00000007,5,-2,2,2,2,5,1,4,2,14,2,1
496,E00000007,5,-2,2,2,2,6,2,2,2,5,4,1
497,E00000007,5,-2,2,5,3,4,1,4,2,11,2,1
498,E00000007,5,-2,2,2,4,4,2,4,2,8,2,2
499,E00000007,5,-2,3,1,1,2,2,1,2,7,6,2
500,E00000007,5,-2,3,1,1,3,2,1,2,8,2,1
501,E00000007,5,-2,3,1,1,3,2,1,2,5,2,1
502,E00000007,5,-2,3,1,1,4,1,2,2,15,2,1
503,E00000007,5,-2,3,1,1,4,2,1,2,5,6,1
504,E00000007,5,-2,3,1,1,4,2,1,2,5,2,2
505,E00000007,5,-2,3,1,1,4,2,1,2,5,2,1
506,E00000007,5,-2,3,1,1,5,3,1,2,11,6,1
507,E00000007,5,-2,3,2,2,4,2,2,2,5,8,1
508,E00000007,5,-2,3,4,3,4,2,3,2,5,4,1
509,E00000007,5,-2,3,4,3,4,2,3,2,5,2,1
510,E00000007,5,-2,3,2,4,4,2,4,2,8,2,2
511,E00000007,5,-2,6,1,1,1,1,2,2,7,2,2
512,E00000007,5,-2,6,1,1,1,1,2,2,5,4,1
513,E00000007,5,-2,6,1,1,1,1,2,2,5,6,1
514,E00000007,5,-2,6,1,1,2,1,2,2,5,4,2
515,E00000007,5,-2,6,1,1,2,1,2,2,18,2,2
516,E00000007,5,-2,6,1,1,2,2,1,2,5,2,1
517,E00000007,5,-2,6,1,1,2,2,1,2,5,8,1
518,E00000007,5,-2,6,1,1,2,2,1,2,5,4,1
519,E00000007,5,-2,6,1,1,3,1,2,2,5,5,1
520,E00000007,5,-2,6,1,1,3,1,2,2,5,6,1
521,E00000007,5,-2,6,1,1,3,1,2,2,5,2,1
522,E00000007,3,-2,6,1,1,3,1,2,2,5,4,1
523,E00000007,5,-2,6,1,1,3,1,2,2,5,2,2
524,E00000007,5,-2,6,1,1,3,1,2,2,5,2,1
525,E00000007,5,-2,6,1,1,3,1,2,2,5,4,1
526,E00000007,5,-2,6,1,1,3,1,2,2,5,2,2
527,E00000007,5,-2,6,1,1,3,1,2,2,5,6,1
528,E00000007,5,-2,6,1,1,3,2,1,2,5,6,1
529,E00000007,5,-2,6,1,1,3,2,1,2,5,2,1
530,E00000007,5,-2,6,1,1,3,2,1,2,5,2,2
531,E00000007,5,-2,6,1,1,3,2,1,2,15,4,1
532,E00000007,5,-2,6,1,1,3,2,1,2,5,2,2
533,E00000007,5,-2,6,1,1,3,2,1,2,5,2,1
534,E00000007,5,-2,6,1,1,3,3,1,2,5,2,1
535,E00000007,5,-2,6,1,1,4,1,2,2,5,4,1
536,E00000007,5,-2,6,1,1,4,1,2,2,5,6,1
537,E00000007,5,-2,6,1,1,4,1,2,2,5,4,1
538,E00000007,5,-2,6,1,1,4,1,2,2,7,4,1
539,E00000007,5,-2,6,1,1,4,1,2,2,5,6,1
540,E00000007,3,-2,6,1,1,4,1,2,2,8,6,2
541,E00000007,5,-2,6,1,1,4,2,1,2,5,2,2
542,E00000007,5,-2,6,1,1,4,2,1,2,5,4,1
543,E00000007,5,-2,6,1,1,4,3,1,2,5,4,1
544,E00000007,5,-2,6,1,1,4,3,1,2,15,4,1
545,E00000007,5,-2,6,1,1,4,3,1,2,5,6,1
546,E00000007,5,-2,6,1,1,4,3,1,2,5,4,1
547,E00000007,5,-2,6,1,1,6,1,2,2,5,4,1
548,E00000007,5,-2,6,1,1,6,2,1,2,5,6,1
549,E00000007,5,-2,6,3,2,1,1,4,2,5,4,1
550,E00000007,5,-2,6,2,2,1,1,4,2,8,2,1
551,E00000007,5,-2,6,3,2,1,1,4,2,15,4,1
552,E00000007,5,-2,6,3,2,2,2,2,2,8,6,2
553,E00000007,5,-2,6,5,2,3,1,4,2,7,2,1
554,E00000007,5,-2,6,3,2,3,2,2,2,12,4,1
555,E00000007,5,-2,6,2,2,3,2,2,2,5,4,1
556,E00000007,5,-2,6,3,2,4,1,4,2,15,4,1
557,E00000007,5,-2,6,5,2,4,2,2,2,5,2,1
558,E00000007,5,-2,6,3,2,4,2,2,2,5,2,1
559,E00000007,5,-2,6,5,2,4,2,2,2,11,2,1
560,E00000007,5,-2,6,2,2,5,1,4,2,5,4,2
561,E00000007,5,-2,6,5,2,5,2,2,2,5,6,1
562,E00000007,5,-2,6,2,3,4,2,3,2,5,4,1
563,E00000007,5,-2,6,5,3,4,2,3,2,5,4,1
564,E00000007,5,-2,2,-1,0,3,2,1,2,-1,-1,1
565,E00000007,5,-2,6,-1,0,2,2,1,2,-1,-1,1
566,E00000007,5,-2,2,-1,0,4,2,1,2,-1,-1,1
567,E00000007,5,-2,6,-1,0,1,1,1,2,-1,-1,1
568,E00000007,3,-2,3,-1,0,3,1,1,2,-1,-1,1
569,E00000007,5,-2,6,-1,0,4,3,1,2,-1,-1,1
570,E00000007,5,-2,6,-1,0,4,2,1,2,-1,-1,1
571,E00000007,5,-2,2,-1,0,5,1,1,2,-1,-1,1
572,E00000007,5,-2,6,-1,0,3,1,1,2,-1,-1,1
573,E00000007,5,-2,2,-1,0,3,1,1,2,-1,-1,1
574,E00000007,5,-2,6,-1,0,3,2,1,2,-1,-1,1
575,E00000007,5,-2,6,-1,0,4,1,1,2,-1,-1,1
576,E00000007,5,-2,6,-1,0,5,2,1,2,-1,-1,1
577,E00000007,5,-2,3,-1,0,4,2,1,2,-1,-1,1
578,E00000007,5,-2,2,-1,0,1,1,1,2,-1,-1,1
579,E00000007,5,-2,2,-1,0,3,1,1,2,-1,-1,1
580,E00000007,5,-2,6,-1,0,3,2,1,2,-1,-1,1
581,E00000007,5,-2,2,-1,0,4,2,1,2,-1,-1,1
582,E00000007,5,-2,3,-1,0,3,1,1,2,-1,-1,1
583,E00000007,5,-2,6,-1,0,3,1,1,2,-1,-1,1
584,E00000010,5,-2,2,1,1,2,1,2,2,5,2,1
585,E00000010,5,-2,2,1,1,2,1,2,2,14,2,1
586,E00000010,5,-2,2,1,1,2,1,2,1,4,3,1
587,E00000010,5,-2,2,1,1,3,1,2,2,14,2,1
588,E00000010,5,-2,2,1,1,3,1,2,2,5,2,2
589,E00000010,5,-2,2,3,3,4,1,4,2,9,6,1
590,E00000010,5,-2,3,1,1,1,1,2,2,5,6,2
591,E00000010,5,-2,3,1,1,1,1,2,2,7,5,2
592,E00000010,5,-2,3,1,1,2,1,2,2,8,2,2
593,E00000010,5,-2,3,1,1,2,1,2,2,5,5,1
594,E00000010,5,-2,3,1,1,2,2,1,2,5,4,1
595,E00000010,5,-2,3,1,1,3,1,2,2,5,2,1
596,E00000010,5,-2,3,1,1,3,1,2,2,5,2,1
597,E00000010,5,-2,3,1,1,3,1,2,2,5,2,2
598,E00000010,5,-2,3,1,1,4,1,2,2,5,2,2
599,E00000010,5,-2,3,3,2,2,1,4,2,8,2,2
600,E00000010,5,-2,3,4,2,3,1,4,2,4,2,1
601,E00000010,5,-2,3,2,2,3,1,4,2,5,2,1
602,E00000010,5,-2,3,2,2,4,2,2,2,8,2,1
603,E00000010,5,-2,3,3,3,3,1,4,2,8,2,1
604,E00000010,5,-2,5,1,1,1,1,2,2,17,2,1
605,E00000010,5,-2,5,1,1,1,1,2,2,4,2,1
606,E00000010,5,-2,5,1,1,1,1,2,2,11,2,2
607,E00000010,5,-2,5,1,1,1,1,2,2,5,4,1
608,E00000010,5,-2,5,1,1,1,1,2,2,5,2,1
609,E00000010,5,-2,5,1,1,1,1,2,2,17,2,1
610,E00000010,5,-2,5,1,1,1,1,2,2,17,2,1
611,E00000010,5,-2,5,1,1,1,1,2,2,5,6,1
612,E00000010,5,-2,5,1,1,2,1,2,2,18,2,1
613,E00000010,5,-2,5,1,1,2,1,2,2,8,2,1
614,E00000010,5,-2,5,1,1,2,1,2,2,8,2,1
615,E00000010,5,-2,5,1,1,2,1,2,2,11,2,3
616,E00000010,5,-2,5,1,1,2,1,2,2,17,2,1
617,E00000010,5,-2,5,1,1,2,1,2,2,5,2,1
618,E00000010,5,-2,5,1,1,2,1,2,2,14,2,1
619,E00000010,5,-2,5,1,1,2,1,2,2,17,2,1
620,E00000010,5,-2,5,1,1,2,1,2,2,8,2,1
621,E00000010,5,-2,5,1,1,2,1,2,2,14,2,1
622,E00000010,5,-2,5,1,1,3,1,2,2,4,2,1
623,E00000010,5,-2,5,1,1,3,1,2,2,8,2,1
624,E00000010,5,-2,5,1,1,3,1,2,2,18,8,1
625,E00000010,5,-2,5,1,1,3,1,2,2,14,6,1
626,E00000010,5,-2,5,1,1,3,1,2,2,17,2,1
627,E00000010,5,-2,5,1,1,3,1,2,2,14,2,1
628,E00000010,5,-2,5,1,1,3,1,2,2,8,7,1
629,E00000010,5,-2,5,1,1,3,1,2,2,14,2,1
630,E00000010,5,-2,5,1,1,3,1,2,2,17,6,1
631,E00000010,5,-2,5,1,1,3,1,2,2,14,2,1
632,E00000010,5,-2,5,1,1,3,1,2,2,5,2,1
633,E00000010,5,-2,5,1,1,3,1,2,2,14,3,1
634,E00000010,5,-2,5,1,1,3,1,2,2,5,2,1
635,E00000010,5,-2,5,1,1,3,1,2,2,11,2,1
636,E00000010,5,-2,5,1,1,3,1,2,2,5,2,1
637,E00000010,5,-2,5,1,1,3,1,2,2,14,6,2
638,E00000010,5,-2,5,1,1,3,1,2,2,5,4,1
639,E00000010,5,-2,5,1,1,3,1,2,2,8,2,1
640,E00000010,5,-2,5,1,1,3,1,2,2,14,2,1
641,E00000010,5,-2,5,1,1,3,1,2,2,5,2,1
642,E00000010,5,-2,5,1,1,4,1,2,2,14,2,1
643,E00000010,5,-2,5,3,2,1,1,4,2,8,2,1
644,E00000010,5,-2,5,2,2,2,1,4,2,11,2,1
645,E00000010,5,-2,5,3,2,3,1,4,2,14,7,1
646,E00000010,5,-2,5,3,3,3,3,2,2,5,5,1
647,E00000010,5,-2,5,3,3,4,1,4,2,14,7,1
648,E00000010,5,-2,5,4,4,4,2,4,2,14,8,1
649,E00000010,5,-2,6,1,1,1,1,2,2,5,4,1
650,E00000010,5,-2,6,1,1,1,1,2,2,5,4,1
651,E00000010,5,-2,6,1,1,1,1,2,1,5,2,1
652,E00000010,5,-2,6,1,1,2,1,2,2,5,4,1
653,E00000010,5,-2,6,1,1,2,1,2,2,5,6,2
654,E00000010,5,-2,6,1,1,3,1,2,2,5,4,2
655,E00000010,5,-2,6,1,1,3,1,2,2,14,3,1
656,E00000010,5,-2,6,2,2,2,1,4,2,4,2,1
657,E00000010,5,-2,6,5,2,2,1,4,2,8,4,1
658,E00000010,5,-2,6,3,2,2,1,4,2,5,6,1
659,E00000010,5,-2,6,3,2,3,1,4,2,18,4,2
660,E00000010,5,-2,6,2,2,3,1,4,2,5,2,1
661,E00000010,5,-2,6,5,2,5,4,1,2,4,2,1
662,E00000010,5,-2,5,-1,0,1,1,1,2,-1,-1,1
663,E00000012,5,-2,2,1,1,1,1,2,2,4,3,1
664,E00000012,5,-2,2,1,1,2,1,2,2,7,4,2
665,E00000012,5,-2,2,1,1,2,1,2,2,14,2,1
666,E00000012,5,-2,2,1,1,2,1,2,2,14,2,1
667,E00000012,5,-2,2,1,1,2,1,2,2,4,4,1
668,E00000012,5,-2,2,1,1,2,1,2,2,8,3,1
669,E00000012,5,-2,2,1,1,2,1,2,2,17,4,1
670,E00000012,5,-2,2,1,1,2,1,2,2,5,2,3
671,E00000012,5,-2,2,1,1,2,2,1,2,14,2,1
672,E00000012,5,-2,2,1,1,3,1,2,2,14,6,1
673,E00000012,5,-2,2,1,1,3,1,2,2,14,2,2
674,E00000012,4,-2,2,1,1,3,1,2,2,7,2,1
675,E00000012,5,-2,2,1,1,3,1,2,2,14,2,2
676,E00000012,5,-2,2,1,1,3,2,1,2,14,2,1
677,E00000012,5,-2,2,1,1,4,1,2,2,8,2,1
678,E00000012,5,-2,2,1,1,4,1,2,2,14,2,1
679,E00000012,5,-2,2,1,1,4,1,2,2,14,2,1
680,E00000012,5,-2,2,5,2,3,3,2,2,8,6,1
681,E00000012,5,-2,2,2,2,4,2,2,2,14,2,1
682,E00000012,5,-2,2,2,2,4,2,2,2,14,2,1
683,E00000012,5,-2,2,5,2,5,1,4,2,5,4,2
684,E00000012,5,-2,2,2,2,5,3,2,2,5,2,1
685,E00000012,5,-2,3,1,1,1,1,2,1,5,4,1
686,E00000012,5,-2,3,1,1,3,1,2,2,5,2,1
687,E00000012,5,-2,3,1,1,3,1,2,2,5,2,1
688,E00000012,5,-2,3,1,1,3,1,2,2,8,6,1
689,E00000012,5,-2,3,1,1,3,1,2,2,5,4,1
690,E00000012,5,-2,3,1,1,3,1,2,2,5,4,1
691,E00000012,5,-2,3,1,1,3,1,2,2,5,2,1
692,E00000012,5,-2,3,1,1,3,1,2,2,5,2,2
693,E00000012,5,-2,3,2,2,1,1,4,1,7,2,1
694,E00000012,5,-2,3,3,2,3,1,4,2,8,2,1
695,E00000012,5,-2,3,2,2,3,1,4,2,8,6,1
696,E00000012,5,-2,3,3,2,3,1,4,2,11,2,1
697,E00000012,5,-2,3,2,2,3,1,4,2,8,2,2
698,E00000012,5,-2,3,2,3,3,1,4,2,5,4,1
699,E00000012,5,-2,3,2,3,3,1,4,2,5,2,1
700,E00000012,5,-2,5,1,1,1,1,2,2,5,2,1
701,E00000012,5,-2,5,1,1,1,1,2,2,5,2,1
702,E00000012,5,-2,5,1,1,1,1,2,2,14,2,1
703,E00000012,5,-2,5,1,1,1,1,2,2,14,2,1
704,E00000012,5,-2,5,1,1,2,1,2,2,5,2,1
705,E00000012,5,-2,5,1,1,2,1,2,2,11,2,1
706,E00000012,5,-2,5,1,1,2,1,2,2,15,2,1
707,E00000012,5,-2,5,1,1,2,1,2,2,5,2,1
708,E00000012,5,-2,5,1,1,2,1,2,2,7,2,2
709,E00000012,5,-2,5,1,1,2,1,2,2,5,2,2
710,E00000012,5,-2,5,1,1,2,1,2,2,5,3,1
711,E00000012,5,-2,5,1,1,2,1,2,2,14,8,1
712,E00000012,5,-2,5,1,1,3,1,2,2,4,4,1
713,E00000012,5,-2,5,1,1,3,1,2,2,17,2,1
714,E00000012,5,-2,5,1,1,3,1,2,2,14,2,1
715,E00000012,5,-2,5,1,1,3,1,2,2,14,2,2
716,E00000012,5,-2,5,1,1,3,1,2,2,4,2,1
717,E00000012,5,-2,5,1,1,3,1,2,2,17,2,1
718,E00000012,5,-2,5,1,1,3,1,2,2,14,6,1
719,E00000012,5,-2,5,1,1,3,1,2,2,14,2,2
720,E00000012,5,-2,5,1,1,3,1,2,2,14,2,1
721,E00000012,5,-2,5,1,1,3,1,2,2,5,2,2
722,E00000012,5,-2,5,1,1,3,1,2,2,5,2,1
723,E00000012,5,-2,5,1,1,3,1,2,2,14,2,1
724,E00000012,5,-2,5,1,1,3,1,2,2,5,2,1
725,E00000012,5,-2,5,1,1,3,1,2,2,14,2,1
726,E00000012,5,-2,5,1,1,3,1,2,2,5,6,1
727,E00000012,5,-2,5,1,1,3,1,2,2,14,2,1
728,E00000012,5,-2,5,1,1,3,1,2,2,4,2,1
729,E00000012,5,-2,5,1,1,3,1,2,2,5,2,1
730,E00000012,5,-2,5,1,1,3,1,2,2,4,2,1
731,E00000012,5,-2,5,1,1,3,1,2,2,5,4,1
732,E00000012,5,-2,5,1,1,3,1,2,2,5,2,1
733,E00000012,5,-2,5,1,1,3,1,2,2,14,2,1
734,E00000012,5,-2,5,1,1,3,1,2,2,14,2,1
735,E00000012,5,-2,5,1,1,3,1,2,2,5,8,2
736,E00000012,5,-2,5,1,1,3,1,2,2,5,2,1
737,E00000012,5,-2,5,1,1,3,1,2,2,17,2,1
738,E00000012,5,-2,5,1,1,3,1,2,2,4,2,1
739,E00000012,5,-2,5,1,1,3,1,2,2,18,4,1
740,E00000012,5,-2,5,1,1,3,1,2,2,14,2,1
741,E00000012,5,-2,5,1,1,4,1,2,2,18,7,1
742,E00000012,5,-2,5,1,1,4,3,1,2,5,2,1
743,E00000012,5,-2,5,1,1,5,1,2,2,14,2,2
744,E00000012,5,-2,5,3,2,1,1,4,2,5,2,1
745,E00000012,5,-2,5,3,2,2,1,4,2,8,2,1
746,E00000012,5,-2,5,2,2,3,1,4,2,17,4,1
747,E00000012,5,-2,5,5,2,3,1,4,2,17,2,1
748,E00000012,5,-2,5,2,2,3,1,4,2,4,2,1
749,E00000012,5,-2,5,2,2,3,1,4,2,14,2,2
750,E00000012,5,-2,5,2,2,3,1,4,2,18,7,2
751,E00000012,5,-2,5,3,2,3,1,4,2,14,2,1
752,E00000012,5,-2,5,2,2,3,1,4,2,17,4,1
753,E00000012,5,-2,5,2,2,3,1,4,2,14,6,2
754,E00000012,5,-2,5,3,2,3,1,4,2,14,2,1
755,E00000012,5,-2,5,2,2,3,1,4,2,5,2,1
756,E00000012,5,-2,5,2,2,3,1,4,2,4,2,2
757,E00000012,5,-2,5,3,2,3,1,4,2,7,6,2
758,E00000012,5,-2,5,2,2,3,1,4,2,5,2,1
759,E00000012,5,-2,5,3,2,3,1,4,2,5,2,1
760,E00000012,5,-2,5,2,2,3,1,4,2,14,2,2
761,E00000012,5,-2,5,2,2,3,1,4,2,14,2,1
762,E00000012,5,-2,5,4,2,3,1,4,2,14,2,1
763,E00000012,5,-2,5,4,2,3,1,4,2,5,2,2
764,E00000012,5,-2,5,2,2,3,2,2,2,5,2,1
765,E00000012,5,-2,5,3,2,3,2,2,2,14,8,1
766,E00000012,5,-2,5,2,2,4,1,4,2,11,2,1
767,E00000012,5,-2,5,4,2,4,1,4,2,4,2,1
768,E00000012,5,-2,5,4,3,3,1,4,2,14,2,1
769,E00000012,5,-2,5,3,3,3,1,4,2,5,2,2
770,E00000012,5,-2,5,2,3,3,2,3,2,14,2,1
771,E00000012,5,-2,5,2,3,3,2,3,2,5,7,1
772,E00000012,5,-2,5,2,3,4,1,4,2,5,2,1
773,E00000012,5,-2,5,2,3,4,1,4,2,4,2,1
774,E00000012,5,-2,5,2,3,4,2,3,2,8,4,2
775,E00000012,5,-2,5,5,3,4,3,2,2,5,2,1
776,E00000012,5,-2,5,2,4,2,2,4,2,5,3,1
777,E00000012,5,-2,5,4,4,4,1,4,2,14,7,1
778,E00000012,5,-2,6,1,1,1,1,2,2,8,2,1
779,E00000012,5,-2,6,1,1,1,1,2,2,5,4,2
780,E00000012,5,-2,6,1,1,2,1,2,2,8,2,1
781,E00000012,5,-2,6,1,1,2,1,2,2,15,6,1
782,E00000012,5,-2,6,1,1,3,1,2,1,8,6,1
783,E00000012,5,-2,6,1,1,3,1,2,2,8,2,1
784,E00000012,5,-2,6,1,1,3,1,2,2,14,6,1
785,E00000012,5,-2,6,3,2,1,1,4,2,7,2,1
786,E00000012,5,-2,6,4,2,2,1,4,2,5,6,2
787,E00000012,5,-2,6,2,2,2,1,4,2,8,2,3
788,E00000012,5,-2,6,2,2,2,1,4,2,5,4,1
789,E00000012,5,-2,6,2,2,3,1,4,2,14,2,1
790,E00000012,5,-2,6,5,2,3,1,4,2,5,4,1
791,E00000012,5,-2,6,3,2,3,1,4,2,5,8,1
792,E00000012,5,-2,6,2,2,3,2,2,2,5,6,1
793,E00000012,5,-2,6,5,2,3,2,2,2,5,2,1
794,E00000012,5,-2,6,3,2,3,2,2,2,5,2,2
795,E00000012,5,-2,6,4,2,4,1,4,2,5,4,1
796,E00000012,5,-2,6,4,2,4,1,4,2,5,2,1
797,E00000012,5,-2,6,2,2,4,2,2,2,5,2,1
798,E00000012,5,-2,6,3,2,4,2,2,2,5,4,1
799,E00000012,5,-2,6,3,3,4,3,2,2,5,6,1
800,E00000012,5,-2,3,-1,0,1,1,1,2,-1,-1,1
801,E00000012,5,-2,3,-1,0,3,1,1,2,-1,-1,1
802,E00000013,5,-2,2,1,1,1,1,2,2,5,2,1
803,E00000013,5,-2,2,1,1,1,1,2,2,4,2,2
804,E00000013,5,-2,2,1,1,1,1,2,2,4,2,2
805,E00000013,5,-2,2,1,1,2,1,2,2,14,2,1
806,E00000013,5,-2,2,1,1,2,1,2,2,5,2,1
807,E00000013,5,-2,2,1,1,2,1,2,2,7,2,1
808,E00000013,5,-2,2,1,1,2,1,2,2,14,2,1
809,E00000013,5,-2,2,1,1,2,1,2,2,7,2,1
810,E00000013,5,-2,2,1,1,2,1,2,2,14,2,1
811,E00000013,5,-2,2,1,1,2,1,2,2,5,2,2
812,E00000013,5,-2,2,1,1,2,1,2,2,14,2,1
813,E00000013,5,-2,2,1,1,2,1,2,2,14,2,2
814,E00000013,5,-2,2,1,1,2,1,2,2,5,2,1
815,E00000013,5,-2,2,1,1,2,1,2,2,5,2,2
816,E00000013,5,-2,2,1,1,2,1,2,2,5,4,1
817,E00000013,5,-2,2,1,1,2,1,2,2,14,2,1
818,E00000013,5,-2,2,1,1,2,1,2,2,8,2,1
819,E00000013,5,-2,2,1,1,2,1,2,2,14,2,1
820,E00000013,5,-2,2,1,1,2,1,2,2,14,2,1
821,E00000013,5,-2,2,1,1,2,1,2,2,14,2,1
822,E00000013,5,-2,2,1,1,2,1,2,2,14,2,1
823,E00000013,5,-2,2,1,1,2,2,1,2,8,2,2
824,E00000013,5,-2,2,1,1,3,1,2,2,14,2,2
825,E00000013,5,-2,2,1,1,3,2,1,2,14,2,1
826,E00000013,5,-2,2,1,1,3,3,1,2,5,2,1
827,E00000013,5,-2,2,1,1,4,1,2,2,14,2,2
828,E00000013,5,-2,2,1,1,4,1,2,2,14,2,1
829,E00000013,5,-2,2,1,1,4,1,2,2,15,4,1
830,E00000013,5,-2,2,1,1,4,2,1,2,4,2,1
831,E00000013,5,-2,2,1,1,6,1,2,2,8,2,1
832,E00000013,5,-2,2,2,2,1,1,4,2,8,3,1
833,E00000013,5,-2,2,2,2,2,1,4,2,14,3,1
834,E00000013,5,-2,2,2,2,2,2,2,2,7,2,2
835,E00000013,5,-2,2,2,2,2,2,2,2,14,6,2
836,E00000013,5,-2,2,2,2,3,1,4,2,5,4,2
837,E00000013,5,-2,2,2,2,3,2,2,2,14,6,1
838,E00000013,5,-2,2,2,2,4,2,2,2,14,2,1
839,E00000013,5,-2,2,2,2,5,1,4,2,5,2,1
840,E00000013,5,-2,2,5,2,6,2,2,2,7,2,1
841,E00000013,5,-2,3,1,1,2,1,2,2,5,2,2
842,E00000013,5,-2,3,1,1,2,1,2,2,17,2,2
843,E00000013,5,-2,3,1,1,2,1,2,2,5,2,2
844,E00000013,5,-2,3,1,1,2,2,1,2,8,4,1
845,E00000013,5,-2,3,1,1,2,2,1,2,7,2,1
846,E00000013,5,-2,3,1,1,3,1,2,2,5,2,1
847,E00000013,5,-2,3,1,1,3,1,2,2,8,2,2
848,E00000013,5,-2,3,1,1,3,1,2,2,8,2,2
